img_id,class,x_center,y_center,x_min,y_min,x_max,y_max,width,height
image_1562,0,0.144231,0.746394,48,299,72,321,23,22
image_1562,0,0.205529,0.652644,70,257,101,284,30,27
image_1562,0,0.03726,0.735577,1,299,30,313,29,14
image_1562,0,0.932692,0.658654,359,262,415,286,55,23
image_1562,0,0.938702,0.716346,378,283,403,312,24,28
image_1562,0,0.836538,0.842548,318,338,376,362,57,24
image_1562,0,0.704327,0.643029,265,258,320,277,54,18
image_1563,0,0.546875,0.683894,209,269,245,299,36,29
image_1563,0,0.155048,0.683894,46,271,82,296,35,24
image_1565,0,0.705529,0.233173,269,83,317,109,48,26
image_1565,0,0.883413,0.231971,355,81,378,111,22,29
image_1565,0,0.737981,0.677885,275,268,339,296,63,28
image_1565,0,0.947115,0.469952,371,180,415,210,43,29
image_1565,0,0.778846,0.864183,307,332,339,387,31,55
image_1565,0,0.277644,0.673077,104,258,125,301,21,42
image_1567,0,0.524038,0.28125,161,96,273,137,112,40
image_1567,0,0.872596,0.168269,316,47,408,91,92,43
image_1567,0,0.146635,0.274038,31,94,91,132,60,37
image_1567,0,0.451923,0.377404,154,138,221,176,66,37
image_1567,0,0.890625,0.383413,339,140,401,177,61,36
image_1567,0,0.554087,0.47476,214,181,247,214,33,33
image_1567,0,0.558894,0.659856,195,256,269,293,74,36
image_1567,0,0.159856,0.66226,41,259,92,292,50,33
image_1567,0,0.870192,0.661058,337,256,385,294,48,37
image_1567,0,0.038462,0.140625,1,36,31,80,29,44
image_1567,0,0.891827,0.456731,342,179,400,201,57,22
image_1567,0,0.477163,0.542067,180,215,215,234,35,18
image_1567,0,0.478365,0.498798,183,199,213,215,29,15
image_1567,0,0.199519,0.548077,67,216,97,239,29,22
image_1567,0,0.633413,0.454327,248,180,277,197,29,17
image_1567,0,0.699519,0.358173,277,140,303,157,26,17
image_1570,0,0.467548,0.311298,182,115,206,143,24,27
image_1570,0,0.58774,0.43149,217,160,270,197,53,36
image_1570,0,0.453125,0.534856,161,205,215,240,53,35
image_1570,0,0.814904,0.30649,262,115,415,138,152,22
image_1570,0,0.830529,0.610577,327,245,364,262,36,17
image_1570,0,0.686298,0.608173,251,244,319,261,68,17
image_1572,0,0.324519,0.090144,119,20,149,53,29,33
image_1572,0,0.097356,0.078125,1,18,80,46,79,27
image_1572,0,0.972356,0.765625,395,303,414,333,18,29
image_1572,0,0.981971,0.860577,400,339,416,377,15,37
image_1573,0,0.397837,0.652644,143,254,188,287,44,33
image_1573,0,0.598558,0.649038,225,250,273,288,48,37
image_1573,0,0.760817,0.65625,301,254,330,291,29,37
image_1573,0,0.030048,0.189904,1,54,23,104,22,49
image_1573,0,0.925481,0.189904,373,54,397,104,23,49
image_1574,0,0.296875,0.471154,98,174,148,218,50,43
image_1574,0,0.59976,0.483173,224,179,275,222,50,43
image_1574,0,0.866587,0.484375,306,180,415,222,108,41
image_1574,0,0.117788,0.373798,0,140,96,170,95,29
image_1574,0,0.801683,0.842548,318,323,349,377,30,53
image_1574,0,0.53125,0.266827,160,96,281,125,120,28
image_1574,0,0.269231,0.254808,93,95,131,117,37,22
image_1574,0,0.308894,0.097356,114,26,141,55,27,29
image_1574,0,0.84976,0.276442,332,105,375,123,42,17
image_1574,0,0.450721,0.478365,153,176,221,220,67,43
image_1574,0,0.846154,0.741587,339,295,365,322,26,27
image_1575,0,0.561298,0.360577,150,137,316,163,166,26
image_1575,0,0.419471,0.665865,163,253,184,299,21,46
image_1575,0,0.239183,0.663462,90,254,109,298,18,43
image_1575,0,0.683894,0.664663,273,253,294,298,21,44
image_1575,0,0.628606,0.792067,251,306,272,351,21,44
image_1575,0,0.692308,0.924279,276,360,300,408,23,48
image_1575,0,0.38101,0.930288,149,365,168,407,18,42
image_1575,0,0.447115,0.245192,174,73,196,129,22,55
image_1575,0,0.026442,0.508413,0,193,20,228,20,35
image_1575,0,0.893029,0.956731,362,380,381,416,18,35
image_1575,0,0.829327,0.199519,325,69,365,95,40,26
image_1576,0,0.727163,0.807692,271,295,332,375,61,80
image_1576,0,0.582933,0.125,228,20,257,83,29,63
image_1577,0,0.323317,0.403846,103,143,164,192,61,49
image_1577,0,0.4375,0.509615,147,195,216,227,69,31
image_1577,0,0.602163,0.295673,233,101,266,144,33,42
image_1577,0,0.40625,0.188702,157,59,180,98,23,39
image_1577,0,0.645433,0.197115,253,61,284,101,30,40
image_1577,0,0.71274,0.304087,286,105,305,148,18,42
image_1577,0,0.598558,0.689904,234,271,264,303,29,31
image_1577,0,0.891827,0.709135,353,284,388,306,35,22
image_1577,0,0.875,0.778846,352,307,375,339,23,31
image_1577,0,0.730769,0.69351,290,269,316,308,26,39
image_1577,0,0.43149,0.692308,166,270,191,306,24,35
image_1577,0,0.215144,0.695913,80,270,97,307,16,36
image_1577,0,0.730769,0.59976,289,231,317,268,28,36
image_1577,0,0.25,0.796875,86,320,121,342,34,22
image_1581,0,0.370192,0.159856,137,45,169,88,31,42
image_1581,0,0.566106,0.5625,226,218,245,249,18,31
image_1581,0,0.639423,0.649038,241,253,290,285,48,31
image_1581,0,0.777644,0.647837,312,252,334,287,22,35
image_1581,0,0.913462,0.644231,368,250,392,286,23,35
image_1581,0,0.814904,0.554087,323,212,355,249,31,36
image_1581,0,0.674279,0.305288,268,110,293,142,24,31
image_1581,0,0.307692,0.56851,116,220,138,253,22,33
image_1581,0,0.395433,0.544471,152,215,177,237,24,22
image_1583,0,0.419471,0.545673,157,205,190,248,33,42
image_1583,0,0.610577,0.65625,239,252,268,293,29,40
image_1583,0,0.847356,0.313702,335,109,370,151,35,41
image_1583,0,0.081731,0.384615,22,138,46,180,23,42
image_1583,0,0.46274,0.853365,178,333,205,375,27,42
image_1584,0,0.504808,0.299279,198,100,222,148,23,48
image_1584,0,0.496394,0.411058,195,150,216,192,21,42
image_1584,0,0.543269,0.729567,214,282,236,323,22,41
image_1584,0,0.25,0.15024,88,47,119,76,31,29
image_1584,0,0.424279,0.144231,161,46,192,74,30,28
image_1584,0,0.042067,0.201923,4,66,29,101,24,35
image_1584,0,0.048077,0.300481,7,108,33,142,26,34
image_1586,0,0.456731,0.30649,164,112,216,141,52,29
image_1586,0,0.579327,0.295673,221,111,261,134,40,23
image_1586,0,0.356971,0.5625,73,223,222,244,148,20
image_1586,0,0.078125,0.201923,10,75,54,92,44,17
image_1586,0,0.254808,0.19351,60,71,152,90,92,18
image_1586,0,0.47476,0.106971,166,33,229,55,62,22
image_1586,0,0.864183,0.195913,349,68,370,93,21,24
image_1586,0,0.927885,0.490385,357,192,415,216,57,23
image_1586,0,0.96875,0.731971,390,294,416,313,26,18
image_1586,0,0.085337,0.114183,10,34,61,61,50,27
image_1586,0,0.8125,0.496394,332,191,343,221,11,29
image_1591,0,0.5625,0.480769,209,186,258,212,48,26
image_1591,0,0.311298,0.585337,96,234,161,253,65,18
image_1591,0,0.842548,0.483173,327,190,372,210,44,20
image_1591,0,0.90024,0.276442,351,100,396,128,44,28
image_1591,0,0.865385,0.377404,338,145,382,168,43,22
image_1591,0,0.055288,0.209135,2,77,42,97,40,20
image_1591,0,0.401442,0.11899,150,38,182,59,31,21
image_1591,0,0.960337,0.133413,383,42,416,67,33,24
image_1591,0,0.935096,0.590144,361,236,416,253,54,16
image_1591,0,0.347356,0.34976,129,138,160,153,30,15
image_1591,0,0.08774,0.427885,26,166,45,190,18,23
image_1591,0,0.074519,0.831731,21,333,39,359,17,26
image_202,0,0.329327,0.323317,112,120,161,147,48,27
image_202,0,0.704327,0.324519,281,118,304,150,22,31
image_202,0,0.356971,0.59976,133,233,163,266,29,33
image_202,0,0.098558,0.760817,27,300,55,331,28,30
image_202,0,0.473558,0.877404,184,343,210,387,26,43
image_202,0,0.814904,0.427885,324,168,353,188,29,20
image_202,0,0.207933,0.481971,59,189,114,210,55,21
image_203,0,0.521635,0.433894,202,164,231,195,29,30
image_203,0,0.247596,0.66226,91,261,114,290,23,29
image_203,0,0.128606,0.465144,42,185,65,200,22,15
image_203,0,0.602163,0.415865,236,162,263,182,27,20
image_203,0,0.545673,0.745192,218,298,235,320,16,22
image_203,0,0.441106,0.742788,177,297,190,319,13,22
image_203,0,0.930288,0.753606,377,302,395,325,17,22
image_203,0,0.695913,0.241587,278,78,299,123,21,44
image_204,0,0.331731,0.521635,98,205,178,229,80,23
image_204,0,0.292067,0.728365,110,287,131,317,21,29
image_204,0,0.578125,0.403846,195,158,286,176,91,17
image_204,0,0.308894,0.408654,80,161,175,179,94,17
image_204,0,0.170673,0.621394,60,249,80,266,20,16
image_204,0,0.644231,0.512019,247,204,289,221,42,16
image_204,0,0.551683,0.719952,211,287,248,312,36,24
image_204,0,0.923077,0.699519,366,284,401,296,35,11
image_205,0,0.260817,0.221154,85,79,130,105,44,26
image_205,0,0.254808,0.330529,97,119,115,155,17,35
image_206,0,0.419471,0.709135,158,285,189,305,30,20
image_206,0,0.138221,0.856971,39,336,75,375,36,39
image_206,0,0.242788,0.236779,89,80,111,116,22,35
image_207,0,0.254808,0.641827,92,252,120,281,28,29
image_207,0,0.335337,0.736779,122,291,157,321,35,29
image_208,0,0.388221,0.676683,144,263,177,300,33,36
image_208,0,0.598558,0.554087,235,209,263,252,28,42
image_208,0,0.88101,0.551683,349,218,384,241,35,22
image_208,0,0.341346,0.394231,130,151,153,177,23,26
image_208,0,0.280048,0.264423,98,101,134,118,35,17
image_210,0,0.692308,0.237981,276,82,300,116,23,34
image_210,0,0.852163,0.229567,329,85,378,104,48,18
image_210,0,0.929087,0.515625,376,202,397,226,21,24
image_210,0,0.826923,0.532452,313,215,374,228,61,13
image_210,0,0.360577,0.329327,141,130,158,144,16,14
image_210,0,0.254808,0.489183,99,197,113,210,14,13
image_210,0,0.91226,0.319712,348,125,411,141,62,16
image_211,0,0.950721,0.211538,377,70,413,104,36,34
image_211,0,0.772837,0.685096,306,260,337,309,30,49
image_211,0,0.401442,0.841346,153,328,179,371,26,42
image_211,0,0.6346,0.518029,245,200,281,231,35,30
image_211,0,0.733173,0.512019,287,198,322,226,35,28
image_212,0,0.453125,0.299279,176,113,200,135,24,22
image_212,0,0.84375,0.295673,332,114,369,131,37,17
image_212,0,0.137019,0.426683,39,172,73,183,34,10
image_212,0,0.258413,0.579327,84,234,129,248,44,14
image_213,0,0.419471,0.9471,163,371,184,415,21,43
image_213,0,0.986779,0.152644,405,49,415,76,9,27
image_214,0,0.444712,0.266827,154,95,216,127,61,31
image_214,0,0.503606,0.15024,194,39,225,84,30,44
image_214,0,0.796875,0.674279,323,270,339,291,15,21
image_214,0,0.504808,0.829327,202,332,218,358,16,26
image_215,0,0.864183,0.409856,334,160,385,181,50,21
image_215,0,0.332933,0.769231,126,305,151,335,24,29
image_216,0,0.15024,0.198317,52,67,71,96,18,29
image_216,0,0.067308,0.19351,4,71,52,90,48,18
image_217,0,0.742788,0.394231,296,138,320,190,23,52
image_217,0,0.057692,0.522837,13,203,33,232,20,29
image_217,0,0.807692,0.054087,325,5,345,40,20,35
image_217,0,0.980769,0.469952,400,177,414,213,14,36
image_218,0,0.757212,0.174279,300,61,329,83,29,22
image_218,0,0.308894,0.347356,117,133,139,156,22,22
image_218,0,0.211538,0.526442,77,201,97,235,20,34
image_218,0,0.135817,0.528846,39,203,72,235,33,31
image_218,0,0.913462,0.519231,362,205,398,227,35,22
image_218,0,0.155048,0.757212,49,304,79,326,30,22
image_218,0,0.158654,0.829327,49,333,83,356,34,22
image_218,0,0.713942,0.247596,277,93,315,111,37,17
image_219,0,0.407452,0.824519,160,330,179,354,18,23
image_219,0,0.331731,0.175481,93,61,183,85,89,23
image_219,0,0.611779,0.179087,216,65,293,84,76,18
image_219,0,0.945913,0.828125,375,332,410,356,35,24
image_219,0,0.679087,0.03125,264,1,301,24,36,23
image_221,0,0.186298,0.623798,40,252,114,265,73,13
image_222,0,0.1346,0.242788,42,79,68,121,26,42
image_222,0,0.055288,0.385817,9,143,35,176,26,33
image_222,0,0.067308,0.668269,5,265,51,289,46,23
image_222,0,0.959135,0.3221,385,115,413,151,28,35
image_222,0,0.0625,0.973558,14,394,37,416,22,22
image_222,0,0.941106,0.057692,368,10,415,36,47,26
image_223,0,0.217548,0.439904,80,171,99,195,18,23
image_223,0,0.41226,0.075721,164,18,179,43,15,24
image_224,0,0.116587,0.871394,21,343,76,380,55,36
image_225,0,0.65024,0.314904,253,109,286,152,33,42
image_225,0,0.2596,0.614183,97,244,117,267,20,22
image_225,0,0.78726,0.298077,293,115,362,132,68,17
image_225,0,0.879808,0.513221,354,200,378,225,23,24
image_225,0,0.59375,0.606971,241,242,252,261,11,18
image_226,0,0.336538,0.71875,127,281,151,316,23,35
image_226,0,0.102163,0.706731,32,277,51,311,18,34
image_226,0,0.034856,0.545673,3,212,26,241,22,29
image_226,0,0.03726,0.25,3,83,28,124,24,40
image_227,0,0.340144,0.751202,113,297,169,327,55,29
image_227,0,0.807692,0.867788,261,344,409,376,147,31
image_228,0,0.219952,0.356971,62,133,121,163,59,29
image_228,0,0.346154,0.201923,93,75,195,92,101,17
image_228,0,0.28726,0.516827,102,203,137,226,35,23
image_228,0,0.230769,0.442308,81,171,110,197,29,26
image_228,0,0.158654,0.518029,49,205,83,226,34,21
image_228,0,0.129808,0.658654,37,265,71,283,34,17
image_228,0,0.305288,0.729567,116,292,136,313,20,21
image_228,0,0.415865,0.731971,155,296,189,312,34,16
image_228,0,0.604567,0.5096,236,201,265,221,29,20
image_228,0,0.713942,0.44351,287,174,305,195,17,21
image_228,0,0.735577,0.641827,296,255,316,278,20,22
image_228,0,0.543269,0.646635,214,260,236,278,22,17
image_228,0,0.606971,0.71875,241,290,262,307,21,17
image_228,0,0.185096,0.739183,63,297,89,318,26,21
image_228,0,0.77524,0.364183,313,140,330,163,16,22
image_228,0,0.888221,0.36899,362,139,375,166,13,27
image_228,0,0.971154,0.28125,395,105,413,128,17,22
image_228,0,0.393029,0.516827,156,205,171,225,15,20
image_228,0,0.914663,0.657452,373,265,386,281,13,15
image_228,0,0.0721,0.111779,15,33,43,60,28,27
image_230,0,0.203125,0.53726,60,211,108,236,47,24
image_230,0,0.115385,0.866587,29,335,67,386,37,50
image_230,0,0.199519,0.280048,73,92,91,140,17,47
image_230,0,0.442308,0.828125,164,332,204,356,40,24
image_230,0,0.794471,0.817308,306,328,353,352,47,23
image_230,0,0.502404,0.674279,200,270,217,291,16,21
image_230,0,0.941106,0.377404,384,140,399,174,15,34
image_231,0,0.354567,0.612981,130,244,163,266,33,22
image_231,0,0.902644,0.620192,358,249,391,265,33,16
image_231,0,0.217548,0.335337,73,132,106,147,33,15
image_231,0,0.237981,0.600962,71,244,126,256,55,11
image_231,0,0.407452,0.71875,150,290,189,307,39,17
image_231,0,0.927885,0.758413,379,298,393,331,14,33
image_231,0,0.539663,0.135817,201,49,246,62,44,13
image_231,0,0.342548,0.514423,118,205,166,222,48,17
image_232,0,0.695913,0.383413,264,150,313,167,48,16
image_232,0,0.419471,0.402644,166,149,182,184,15,35
image_232,0,0.846154,0.383413,330,149,373,168,42,18
image_233,0,0.802885,0.286058,326,97,342,141,16,43
image_233,0,0.34375,0.274038,137,104,148,122,11,17
image_233,0,0.6875,0.576923,277,221,294,258,16,37
image_233,0,0.58774,0.711538,225,279,262,311,36,31
image_233,0,0.878606,0.706731,354,281,377,307,22,26
image_233,0,0.932692,0.542067,376,214,398,235,22,21
image_233,0,0.397837,0.15024,151,46,180,77,29,30
image_233,0,0.144231,0.854567,43,343,77,366,34,22
image_234,0,0.295673,0.03125,82,1,163,24,81,22
image_234,0,0.63101,0.036058,176,3,349,27,172,23
image_235,0,0.490385,0.409856,173,156,235,185,61,29
image_235,0,0.889423,0.419471,359,163,379,184,20,21
image_236,0,0.360577,0.186298,132,67,167,86,35,18
image_236,0,0.59976,0.200721,240,70,259,95,18,24
image_236,0,0.366587,0.746394,138,303,167,316,29,13
image_236,0,0.923077,0.659856,369,266,398,283,28,16
image_236,0,0.622596,0.033654,250,2,267,26,16,23
image_237,0,0.282452,0.557692,101,215,134,247,33,31
image_237,0,0.483173,0.045673,176,4,225,33,49,29
image_237,0,0.890625,0.097356,349,31,391,50,41,18
image_237,0,0.161058,0.539663,37,214,97,233,60,18
image_237,0,0.921875,0.367788,353,146,413,158,59,11
image_237,0,0.596154,0.927885,221,379,275,393,54,14
image_238,0,0.5096,0.752404,199,301,223,324,23,22
image_238,0,0.216346,0.753606,80,302,98,325,17,22
image_240,0,0.033654,0.444712,2,166,26,204,23,37
image_243,0,0.491587,0.18149,194,53,215,96,21,42
image_243,0,0.354567,0.709135,137,279,156,311,18,31
image_243,0,0.057692,0.831731,7,327,39,365,31,37
image_243,0,0.831731,0.038462,335,6,357,26,22,20
image_244,0,0.036058,0.217548,3,69,27,111,23,41
image_246,0,0.169471,0.502404,59,193,80,225,21,31
image_246,0,0.43149,0.602163,168,235,189,264,21,29
image_246,0,0.2596,0.602163,98,237,116,262,17,24
image_246,0,0.858173,0.478365,336,189,377,207,40,17
image_246,0,0.728365,0.486779,291,192,313,213,22,21
image_249,0,0.66226,0.307692,245,116,306,138,61,22
image_249,0,0.235577,0.586538,80,228,115,258,35,29
image_249,0,0.461538,0.584135,177,231,205,255,28,23
image_249,0,0.735577,0.585337,280,230,332,257,52,27
image_249,0,0.043269,0.698317,0,275,34,304,34,29
image_249,0,0.149038,0.789663,48,314,74,341,26,27
image_249,0,0.074519,0.323317,1,118,59,149,57,30
image_249,0,0.740385,0.393029,280,152,335,174,55,22
image_249,0,0.581731,0.153846,216,52,268,75,52,22
image_249,0,0.284856,0.163462,90,59,147,77,56,17
image_249,0,0.801683,0.147837,308,52,359,71,50,18
image_249,0,0.080529,0.480769,2,192,65,206,62,14
image_250,0,0.658654,0.219952,259,78,288,105,29,27
image_250,0,0.477163,0.194712,178,72,217,90,39,17
image_250,0,0.747596,0.201923,293,75,327,92,34,17
image_250,0,0.420673,0.719952,158,284,190,314,31,30
image_250,0,0.513221,0.746394,195,304,231,315,36,10
image_250,0,0.054087,0.125,2,37,43,66,41,29
image_251,0,0.242788,0.800481,86,315,114,351,28,35
image_251,0,0.466346,0.694712,183,272,203,306,20,34
image_251,0,0.408654,0.800481,158,311,181,355,22,43
image_251,0,0.814904,0.728365,325,284,353,320,28,35
image_251,0,0.894231,0.271635,358,96,386,130,28,34
image_251,0,0.473558,0.125,175,40,219,63,43,23
image_251,0,0.038462,0.9375,3,381,29,398,26,17
image_251,0,0.554087,0.954327,220,388,241,405,21,16
image_251,0,0.555288,0.72476,212,295,248,308,35,13
image_251,0,0.841346,0.540865,332,212,367,236,35,23
image_251,0,0.911058,0.824519,371,327,387,357,16,29
image_252,0,0.824519,0.353365,331,136,353,156,22,20
image_254,0,0.938702,0.695913,381,280,400,297,18,16
image_255,0,0.460337,0.373798,184,140,199,170,15,29
image_255,0,0.694712,0.234375,279,85,299,109,20,24
image_255,0,0.1971,0.395433,70,143,92,186,22,42
image_255,0,0.836538,0.108173,338,36,356,53,17,17
image_256,0,0.38101,0.459135,147,177,170,205,22,28
image_256,0,0.893029,0.300481,363,113,379,137,16,23
image_256,0,0.77524,0.620192,280,248,363,266,82,17
image_257,0,0.52524,0.81851,211,314,224,367,13,53
image_258,0,0.34976,0.542067,128,211,163,238,35,27
image_258,0,0.768029,0.191106,304,61,335,98,30,36
image_258,0,0.838942,0.763221,336,307,360,326,23,18
image_259,0,0.305288,0.876202,107,345,145,384,37,39
image_260,0,0.484375,0.199519,187,63,215,101,27,37
image_260,0,0.93149,0.331731,370,121,403,155,33,34
image_260,0,0.657452,0.961538,265,388,281,410,16,22
image_260,0,0.520433,0.563702,210,206,223,262,13,55
image_261,0,0.377404,0.533654,150,205,164,239,14,34
image_262,0,0.876202,0.454327,342,173,387,205,44,31
image_262,0,0.782452,0.335337,317,129,333,150,16,21
image_262,0,0.652644,0.338942,258,131,283,149,24,17
image_262,0,0.911058,0.340144,367,132,391,149,23,16
image_262,0,0.784856,0.15024,312,53,341,70,29,16
image_262,0,0.939904,0.534856,366,216,415,229,48,13
image_263,0,0.502404,0.350962,199,133,219,159,20,26
image_263,0,0.532452,0.430288,199,167,244,189,44,22
image_263,0,0.794471,0.65625,306,260,353,286,47,26
image_263,0,0.436298,0.858173,173,345,189,368,16,22
image_263,0,0.75601,0.866587,304,343,325,378,21,35
image_263,0,0.736779,0.721154,288,291,324,308,35,16
image_263,0,0.454327,0.585337,180,230,197,257,16,27
image_263,0,0.245192,0.347356,90,130,112,159,22,29
image_263,0,0.080529,0.731971,23,291,44,316,21,24
image_263,0,0.123798,0.793269,30,320,72,338,42,17
image_263,0,0.46875,0.657452,183,262,206,284,23,22
image_263,0,0.792067,0.508413,315,199,342,222,27,22
image_263,0,0.042067,0.65625,1,261,32,284,30,22
image_263,0,0.896635,0.575721,366,229,380,248,14,18
image_263,0,0.128606,0.332933,20,132,87,145,67,13
image_263,0,0.15024,0.491587,53,198,70,211,16,13
image_263,0,0.030048,0.417067,1,165,23,180,21,15
image_264,0,0.793269,0.576923,286,176,372,303,86,126
image_264,0,0.606971,0.2596,231,58,273,156,41,98
image_265,0,0.591346,0.736779,236,291,254,321,17,29
image_265,0,0.206731,0.449519,75,169,97,203,22,34
image_265,0,0.286058,0.834135,112,324,126,370,14,46
image_265,0,0.073317,0.145433,21,45,38,76,16,30
image_266,0,0.536058,0.518029,211,196,235,235,23,39
image_266,0,0.679087,0.091346,270,15,295,59,24,43
image_266,0,0.317308,0.104567,122,22,142,63,20,41
image_267,0,0.058894,0.644231,5,244,42,292,36,48
image_268,0,0.445913,0.271635,173,99,196,127,22,28
image_270,0,0.542067,0.514423,211,200,238,226,27,26
image_270,0,0.615385,0.507212,244,204,268,218,23,14
image_270,0,0.519231,0.33774,197,134,235,145,37,10
image_270,0,0.317308,0.336538,112,132,152,146,40,14
image_270,0,0.698317,0.331731,270,131,309,145,39,14
image_270,0,0.472356,0.266827,166,105,227,117,61,11
image_270,0,0.703125,0.18149,186,69,398,80,211,10
image_270,0,0.199519,0.174279,17,66,147,79,130,13
image_270,0,0.615385,0.58774,247,233,265,254,17,21
